date,city,vehicle_count,avg_speed,congestion_level,temperature,heat_index,humidity,rainfall,aqi,air_quality_category,respiratory_cases,heat_related_cases,health_risk_score,risk_level
2025-11-21,Chennai,301,32,Medium,28.9,31.1,56,14.9,195,Poor,64,0,0.6,Medium
2025-11-21,Ahmedabad,333,28,Medium,24.5,27.3,70,8.9,227,Poor,110,0,0.62,Medium
2025-11-21,Hyderabad,461,14,High,39.4,41.2,45,0.0,239,Poor,116,23,0.82,High
2025-11-21,Lucknow,156,48,Medium,30.6,33.4,69,1.2,206,Poor,76,1,0.63,Medium
2025-11-21,Shimla,172,46,Medium,17.4,20.4,74,0.0,98,Moderate,25,0,0.4,Medium
2025-11-22,Delhi,389,22,High,27.9,31.0,78,0.0,264,Poor,73,0,0.78,High
2025-11-22,Bangalore,332,29,Medium,32.5,34.7,54,0.0,181,Poor,88,5,0.61,Medium
2025-11-22,Mumbai,517,10,High,30.3,32.2,48,12.5,257,Poor,117,0,0.78,High
2025-11-22,Chennai,474,13,High,39.5,42.3,69,0.0,251,Poor,94,33,0.84,High
2025-11-22,Ahmedabad,281,34,Medium,38.2,41.6,84,4.1,218,Poor,71,27,0.7,High
2025-11-22,Hyderabad,196,44,Medium,37.5,39.8,58,0.0,169,Poor,69,19,0.63,Medium
2025-11-22,Lucknow,150,49,Medium,23.7,26.9,81,0.0,183,Poor,83,0,0.55,Medium
2025-11-22,Shimla,112,53,Low,24.7,25.9,31,0.0,83,Moderate,28,0,0.34,Low
2025-11-23,Delhi,474,13,High,40.9,44.0,77,0.0,263,Poor,117,41,0.86,High
2025-11-23,Bangalore,199,43,Medium,17.8,20.3,62,0.0,130,Poor,57,0,0.44,Medium
2025-11-23,Mumbai,598,10,High,35.1,38.5,84,0.0,280,Poor,81,12,0.85,High
2025-11-23,Chennai,296,33,Medium,36.6,39.0,60,0.0,214,Poor,104,22,0.68,Medium
2025-11-23,Ahmedabad,200,43,Medium,20.4,22.0,41,0.0,189,Poor,82,0,0.54,Medium
2025-11-23,Hyderabad,342,27,Medium,23.8,25.3,38,0.0,182,Poor,73,0,0.55,Medium
2025-11-23,Lucknow,175,46,Medium,26.2,28.7,62,0.0,178,Poor,55,0,0.56,Medium
2025-11-23,Shimla,71,58,Low,26.9,29.9,74,0.0,80,Moderate,30,0,0.35,Low
2025-11-24,Delhi,226,40,Medium,22.2,25.4,80,0.0,233,Poor,73,0,0.61,Medium
2025-11-24,Bangalore,207,42,Medium,18.1,20.3,54,0.0,129,Poor,40,0,0.44,Medium
2025-11-24,Mumbai,573,10,High,34.9,37.7,69,17.9,252,Poor,123,19,0.81,High
2025-11-24,Chennai,221,41,Medium,38.8,41.5,67,0.0,191,Poor,74,24,0.66,Medium
2025-11-24,Ahmedabad,491,11,High,40.4,43.4,76,0.0,275,Poor,137,19,0.88,High
2025-11-24,Hyderabad,198,43,Medium,22.4,24.1,43,0.0,146,Poor,70,0,0.49,Medium
2025-11-24,Lucknow,218,41,Medium,29.4,32.8,85,0.0,217,Poor,56,0,0.64,Medium
2025-11-24,Shimla,132,51,Low,15.7,17.7,51,12.8,81,Moderate,38,0,0.27,Low
2025-11-25,Delhi,317,30,Medium,23.6,26.3,67,0.0,259,Poor,116,0,0.65,Medium
2025-11-25,Bangalore,201,43,Medium,24.9,26.8,48,0.0,159,Poor,54,0,0.53,Medium
2025-11-25,Mumbai,398,21,High,28.3,30.3,51,0.0,236,Poor,116,0,0.74,High
2025-11-25,Chennai,384,23,High,28.3,29.5,31,0.0,229,Poor,114,0,0.73,High
2025-11-25,Ahmedabad,279,34,Medium,30.4,33.6,81,0.0,222,Poor,97,1,0.65,Medium
2025-11-25,Hyderabad,295,33,Medium,24.2,25.4,30,0.0,170,Poor,63,0,0.54,Medium
2025-11-25,Lucknow,180,45,Medium,24.7,26.8,52,10.9,188,Poor,80,0,0.57,Medium
2025-11-25,Shimla,84,56,Low,4.8,7.1,58,0.0,74,Moderate,21,0,0.19,Low
2025-11-26,Delhi,371,24,High,35.5,38.0,63,5.5,262,Poor,82,18,0.83,High
2025-11-26,Bangalore,169,47,Medium,24.3,27.3,74,0.0,140,Poor,58,0,0.5,Medium
2025-11-26,Mumbai,251,38,Medium,24.2,26.8,64,0.0,180,Poor,69,0,0.55,Medium
2025-11-26,Chennai,316,30,Medium,24.0,26.4,59,14.7,205,Poor,53,0,0.58,Medium
2025-11-26,Ahmedabad,230,40,Medium,44.1,47.5,85,0.0,193,Poor,93,30,0.7,High
2025-11-26,Hyderabad,311,31,Medium,36.2,39.3,77,6.6,186,Poor,60,21,0.64,Medium
2025-11-26,Lucknow,369,24,High,17.8,19.3,37,0.0,247,Poor,90,0,0.69,Medium
2025-11-26,Shimla,166,47,Medium,18.6,20.2,41,19.7,115,Poor,52,0,0.43,Medium
2025-11-27,Delhi,405,20,High,34.9,36.2,33,0.0,259,Poor,119,8,0.82,High
2025-11-27,Bangalore,174,46,Medium,21.6,23.8,54,8.8,124,Poor,48,0,0.46,Medium
2025-11-27,Mumbai,441,16,High,33.6,37.0,85,0.0,242,Poor,63,10,0.79,High
2025-11-27,Chennai,490,11,High,38.3,40.1,44,0.0,240,Poor,109,22,0.82,High
2025-11-27,Ahmedabad,326,29,Medium,25.5,28.6,77,0.0,239,Poor,76,0,0.64,Medium
2025-11-27,Hyderabad,339,28,Medium,24.2,27.0,69,0.0,177,Poor,86,0,0.55,Medium
2025-11-27,Lucknow,382,23,High,13.2,16.6,84,0.0,239,Poor,79,0,0.65,Medium
2025-11-27,Shimla,50,60,Low,12.1,13.7,41,0.0,80,Moderate,37,0,0.25,Low
2025-11-28,Delhi,505,10,High,34.9,38.1,79,10.3,294,Poor,141,16,0.86,High
2025-11-28,Bangalore,191,44,Medium,20.2,22.3,53,0.0,146,Poor,53,0,0.48,Medium
2025-11-28,Mumbai,272,35,Medium,34.0,36.7,67,10.8,172,Poor,61,13,0.61,Medium
2025-11-28,Chennai,505,10,High,25.9,29.1,80,0.0,245,Poor,104,0,0.74,High
2025-11-28,Ahmedabad,293,33,Medium,34.8,37.8,76,0.7,232,Poor,99,17,0.69,Medium
2025-11-28,Hyderabad,280,34,Medium,28.6,29.8,31,0.0,192,Poor,78,0,0.6,Medium
2025-11-28,Lucknow,160,48,Medium,14.7,17.6,72,10.7,177,Poor,80,0,0.48,Medium
2025-11-28,Shimla,89,56,Low,17.7,19.6,47,0.0,92,Moderate,36,0,0.3,Low
2025-11-29,Delhi,379,23,High,31.4,34.1,67,0.0,254,Poor,104,5,0.79,High
2025-11-29,Bangalore,196,44,Medium,32.8,35.9,77,0.0,142,Poor,48,6,0.56,Medium
2025-11-29,Mumbai,552,10,High,28.9,30.4,37,7.4,256,Poor,99,0,0.77,High
2025-11-29,Chennai,289,33,Medium,29.1,31.9,70,0.0,211,Poor,93,0,0.63,Medium
2025-11-29,Ahmedabad,364,25,High,38.1,40.1,50,0.0,241,Poor,93,25,0.82,High
2025-11-29,Hyderabad,380,23,High,30.0,33.0,74,0.0,193,Poor,53,0,0.7,High
2025-11-29,Lucknow,287,34,Medium,31.3,32.9,40,0.0,208,Poor,75,3,0.64,Medium
2025-11-29,Shimla,57,59,Low,18.0,19.2,31,0.0,54,Moderate,20,0,0.25,Low
2025-11-30,Delhi,353,26,High,39.5,41.3,44,0.0,261,Poor,126,19,0.85,High
2025-11-30,Bangalore,390,22,High,16.2,17.6,36,0.0,198,Poor,80,0,0.61,Medium
2025-11-30,Mumbai,436,17,High,22.4,24.0,39,0.0,211,Poor,71,0,0.67,Medium
2025-11-30,Chennai,300,32,Medium,30.5,32.4,47,17.4,219,Poor,90,1,0.65,Medium
2025-11-30,Ahmedabad,309,31,Medium,42.0,44.9,73,0.0,214,Poor,69,18,0.72,High
2025-11-30,Hyderabad,341,28,Medium,21.0,22.6,39,10.0,192,Poor,85,0,0.55,Medium
2025-11-30,Lucknow,210,42,Medium,38.6,41.2,64,0.0,211,Poor,63,32,0.69,Medium
2025-11-30,Shimla,155,48,Medium,12.9,15.8,73,0.0,111,Poor,34,0,0.38,Low
2025-12-01,Delhi,503,10,High,35.8,37.8,49,0.0,299,Poor,127,13,0.88,High
2025-12-01,Bangalore,362,25,High,25.7,26.9,31,14.0,165,Poor,51,0,0.63,Medium
2025-12-01,Mumbai,255,37,Medium,31.2,34.0,71,0.0,166,Poor,46,3,0.58,Medium
2025-12-01,Chennai,416,19,High,34.4,36.2,46,4.7,247,Poor,66,14,0.8,High
2025-12-01,Ahmedabad,244,38,Medium,19.6,22.8,79,0.0,192,Poor,64,0,0.54,Medium
2025-12-01,Hyderabad,475,13,High,22.3,25.2,73,0.0,241,Poor,67,0,0.71,High
2025-12-01,Lucknow,197,44,Medium,39.7,41.0,32,0.0,185,Poor,67,25,0.66,Medium
2025-12-01,Shimla,169,47,Medium,3.0,5.2,55,0.0,99,Moderate,41,0,0.3,Low
2025-12-02,Delhi,504,10,High,12.2,14.4,55,0.0,273,Poor,92,0,0.69,Medium
2025-12-02,Bangalore,252,37,Medium,24.6,26.8,56,5.1,153,Poor,61,0,0.52,Medium
2025-12-02,Mumbai,504,10,High,36.6,37.8,31,0.0,246,Poor,72,10,0.81,High
2025-12-02,Chennai,504,10,High,39.2,40.5,32,0.0,254,Poor,120,27,0.84,High
2025-12-02,Ahmedabad,343,27,Medium,37.7,40.2,62,0.0,215,Poor,57,13,0.69,Medium
2025-12-02,Hyderabad,383,23,High,31.5,32.7,31,14.6,216,Poor,58,5,0.74,High
2025-12-02,Lucknow,296,33,Medium,23.0,25.7,68,0.0,242,Poor,67,0,0.63,Medium
2025-12-02,Shimla,120,52,Low,24.0,27.0,74,0.0,86,Moderate,28,0,0.33,Low
2025-12-03,Delhi,266,36,Medium,30.3,32.6,58,0.0,234,Poor,114,0,0.66,Medium
2025-12-03,Bangalore,250,38,Medium,22.1,23.6,37,0.0,165,Poor,50,0,0.52,Medium
2025-12-03,Mumbai,552,10,High,34.5,36.6,52,0.0,238,Poor,65,17,0.79,High
2025-12-03,Chennai,330,29,Medium,32.4,34.8,60,0.0,200,Poor,75,4,0.63,Medium
2025-12-03,Ahmedabad,395,22,High,27.8,30.6,71,0.0,219,Poor,105,0,0.72,High
2025-12-03,Hyderabad,272,35,Medium,20.6,23.3,68,8.5,160,Poor,67,0,0.5,Medium
2025-12-03,Lucknow,261,36,Medium,38.9,40.2,33,0.0,202,Poor,53,25,0.68,Medium
2025-12-03,Shimla,185,45,Medium,7.8,9.0,31,0.0,108,Poor,32,0,0.35,Low
2025-12-04,Delhi,230,40,Medium,13.5,15.8,57,0.0,219,Poor,79,0,0.53,Medium
2025-12-04,Bangalore,360,25,High,28.7,31.9,79,0.0,182,Poor,85,0,0.67,Medium
2025-12-04,Mumbai,456,15,High,36.5,37.7,31,0.0,233,Poor,99,25,0.79,High
2025-12-04,Chennai,466,14,High,41.9,43.1,30,0.0,255,Poor,75,25,0.86,High
2025-12-04,Ahmedabad,359,26,High,32.1,34.5,59,1.8,222,Poor,84,4,0.75,High
2025-12-04,Hyderabad,281,34,Medium,37.6,41.0,84,0.0,198,Poor,78,22,0.66,Medium
2025-12-04,Lucknow,269,36,Medium,27.1,29.5,61,15.9,231,Poor,81,0,0.64,Medium
2025-12-04,Shimla,167,47,Medium,14.4,17.0,66,0.0,99,Moderate,25,0,0.38,Low
2025-12-05,Delhi,310,31,Medium,25.7,28.4,68,0.0,246,Poor,93,0,0.65,Medium
2025-12-05,Bangalore,236,39,Medium,26.3,28.2,48,0.0,135,Poor,51,0,0.51,Medium
2025-12-05,Mumbai,387,22,High,23.8,27.0,81,0.0,218,Poor,97,0,0.69,Medium
2025-12-05,Chennai,498,10,High,26.6,28.7,52,0.0,236,Poor,85,0,0.73,High
2025-12-05,Ahmedabad,309,31,Medium,38.7,41.3,64,18.7,213,Poor,100,14,0.69,Medium
2025-12-05,Hyderabad,413,20,High,26.4,28.5,52,0.0,215,Poor,102,0,0.7,High
2025-12-05,Lucknow,323,30,Medium,14.5,16.2,42,0.0,232,Poor,110,0,0.56,Medium
2025-12-05,Shimla,161,48,Medium,2.9,5.4,62,0.0,90,Moderate,34,0,0.29,Low
2025-12-06,Delhi,282,34,Medium,39.5,41.8,58,0.0,227,Poor,72,24,0.72,High
2025-12-06,Bangalore,313,31,Medium,29.2,32.2,76,0.0,175,Poor,50,0,0.58,Medium
2025-12-06,Mumbai,528,10,High,22.6,23.9,32,17.0,247,Poor,105,0,0.72,High
2025-12-06,Chennai,246,38,Medium,29.2,31.3,52,0.0,189,Poor,87,0,0.6,Medium
2025-12-06,Ahmedabad,373,24,High,20.0,23.4,85,5.2,231,Poor,110,0,0.68,Medium
2025-12-06,Hyderabad,294,33,Medium,41.9,43.4,37,12.9,191,Poor,59,40,0.68,Medium
2025-12-06,Lucknow,357,26,High,23.7,25.3,41,0.0,237,Poor,106,0,0.71,High
2025-12-06,Shimla,127,51,Low,22.6,24.0,36,11.1,76,Moderate,32,0,0.31,Low
2025-12-07,Delhi,508,10,High,14.7,16.1,34,0.0,285,Poor,94,0,0.72,High
2025-12-07,Bangalore,347,27,Medium,29.1,30.4,32,0.0,173,Poor,86,0,0.57,Medium
2025-12-07,Mumbai,540,10,High,25.8,28.7,73,0.0,243,Poor,101,0,0.74,High
2025-12-07,Chennai,207,42,Medium,35.4,38.2,69,14.5,201,Poor,71,17,0.65,Medium
2025-12-07,Ahmedabad,489,11,High,18.2,21.6,85,0.0,252,Poor,109,0,0.7,High
2025-12-07,Hyderabad,234,39,Medium,31.6,33.3,43,0.0,170,Poor,62,3,0.59,Medium
2025-12-07,Lucknow,313,31,Medium,31.8,34.2,60,0.0,211,Poor,97,4,0.64,Medium
2025-12-07,Shimla,191,44,Medium,27.4,29.3,48,0.0,90,Moderate,36,0,0.45,Medium
2025-12-08,Delhi,531,10,High,37.4,38.7,32,0.0,306,Poor,145,28,0.89,High
2025-12-08,Bangalore,167,47,Medium,26.6,28.4,46,0.0,114,Poor,36,0,0.48,Medium
2025-12-08,Mumbai,400,21,High,23.1,24.5,34,0.0,231,Poor,73,0,0.7,High
2025-12-08,Chennai,545,10,High,25.4,28.6,81,0.0,263,Poor,112,0,0.76,High
2025-12-08,Ahmedabad,486,11,High,40.0,41.9,47,19.5,276,Poor,76,22,0.87,High
2025-12-08,Hyderabad,400,21,High,37.5,39.3,44,0.0,196,Poor,97,27,0.75,High
2025-12-08,Lucknow,319,30,Medium,21.4,24.1,67,19.9,215,Poor,72,0,0.58,Medium
2025-12-08,Shimla,185,45,Medium,22.6,24.0,34,0.0,103,Poor,39,0,0.44,Medium
2025-12-09,Delhi,408,20,High,16.7,19.8,78,0.0,276,Poor,90,0,0.72,High
2025-12-09,Bangalore,370,24,High,18.3,19.9,41,1.4,173,Poor,64,0,0.59,Medium
2025-12-09,Mumbai,650,10,High,23.3,26.1,70,0.0,280,Poor,111,0,0.77,High
2025-12-09,Chennai,367,25,High,29.1,31.9,69,0.0,235,Poor,62,0,0.75,High
2025-12-09,Ahmedabad,269,36,Medium,20.1,21.7,41,0.0,220,Poor,77,0,0.58,Medium
2025-12-09,Hyderabad,274,35,Medium,34.1,37.1,76,0.0,184,Poor,77,14,0.62,Medium
2025-12-09,Lucknow,418,19,High,12.5,15.7,80,0.0,235,Poor,59,0,0.64,Medium
2025-12-09,Shimla,55,59,Low,22.3,24.3,50,6.9,56,Moderate,25,0,0.28,Low
2025-12-10,Delhi,324,29,Medium,19.1,21.3,55,14.4,224,Poor,92,0,0.58,Medium
2025-12-10,Bangalore,387,22,High,30.0,32.4,61,0.0,187,Poor,53,0,0.69,Medium
2025-12-10,Mumbai,328,29,Medium,32.2,35.5,82,12.3,205,Poor,85,3,0.64,Medium
2025-12-10,Chennai,208,42,Medium,32.5,34.7,56,14.9,166,Poor,49,3,0.59,Medium
2025-12-10,Ahmedabad,379,23,High,22.7,24.8,53,0.0,227,Poor,68,0,0.69,Medium
2025-12-10,Hyderabad,355,26,High,31.8,34.7,73,0.0,196,Poor,90,4,0.71,High
2025-12-10,Lucknow,266,36,Medium,29.9,31.5,40,0.0,213,Poor,89,0,0.63,Medium
2025-12-10,Shimla,118,52,Low,26.8,28.3,37,0.0,97,Moderate,31,0,0.37,Low
2025-12-11,Delhi,234,39,Medium,24.3,25.5,31,0.0,237,Poor,109,0,0.63,Medium
2025-12-11,Bangalore,323,30,Medium,27.1,29.4,57,0.0,158,Poor,62,0,0.54,Medium
2025-12-11,Mumbai,529,10,High,37.6,39.5,47,17.6,263,Poor,126,24,0.84,High
2025-12-11,Chennai,455,15,High,32.6,36.0,85,0.0,235,Poor,94,8,0.77,High
2025-12-11,Ahmedabad,500,10,High,20.1,22.1,50,0.0,262,Poor,101,0,0.72,High
2025-12-11,Hyderabad,354,26,High,28.3,30.9,65,0.0,211,Poor,74,0,0.71,High
2025-12-11,Lucknow,277,35,Medium,31.2,33.4,55,7.4,227,Poor,74,4,0.66,Medium
2025-12-11,Shimla,189,44,Medium,6.0,7.4,35,0.0,99,Moderate,26,0,0.32,Low
2025-12-12,Delhi,463,14,High,25.9,29.2,83,0.0,293,Poor,111,0,0.8,High
2025-12-12,Bangalore,365,25,High,31.9,34.1,56,0.0,180,Poor,59,4,0.69,Medium
2025-12-12,Mumbai,412,20,High,24.4,27.2,69,0.0,207,Poor,100,0,0.68,Medium
2025-12-12,Chennai,214,42,Medium,41.9,45.3,84,10.7,167,Poor,49,41,0.65,Medium
2025-12-12,Ahmedabad,206,43,Medium,23.2,25.9,68,0.0,188,Poor,71,0,0.56,Medium
2025-12-12,Hyderabad,192,44,Medium,34.1,37.1,74,8.7,158,Poor,66,12,0.59,Medium
2025-12-12,Lucknow,414,19,High,39.1,41.6,63,15.9,240,Poor,60,17,0.82,High
2025-12-12,Shimla,155,48,Medium,10.7,12.2,37,0.0,106,Poor,42,0,0.36,Low
2025-12-13,Delhi,464,14,High,22.1,23.8,43,0.0,285,Poor,122,0,0.77,High
2025-12-13,Bangalore,287,34,Medium,24.1,27.4,82,0.0,170,Poor,82,0,0.54,Medium
2025-12-13,Mumbai,453,15,High,33.1,35.9,71,11.2,223,Poor,79,5,0.76,High
2025-12-13,Chennai,324,29,Medium,31.6,34.9,82,16.4,198,Poor,66,4,0.62,Medium
2025-12-13,Ahmedabad,286,34,Medium,27.6,30.0,61,0.0,193,Poor,65,0,0.59,Medium
2025-12-13,Hyderabad,448,16,High,37.3,40.2,72,0.0,235,Poor,116,16,0.8,High
2025-12-13,Lucknow,188,45,Medium,32.7,34.4,42,0.0,189,Poor,82,9,0.62,Medium
2025-12-13,Shimla,95,55,Low,25.4,28.5,77,0.0,103,Poor,28,0,0.37,Low
2025-12-14,Delhi,363,25,High,13.4,16.0,66,0.0,248,Poor,114,0,0.66,Medium
2025-12-14,Bangalore,272,35,Medium,26.3,28.3,49,0.0,141,Poor,39,0,0.51,Medium
2025-12-14,Mumbai,296,33,Medium,33.2,34.6,34,0.0,188,Poor,78,7,0.62,Medium
2025-12-14,Chennai,287,34,Medium,32.6,35.9,82,0.0,183,Poor,46,8,0.61,Medium
2025-12-14,Ahmedabad,462,14,High,43.2,44.9,43,0.0,250,Poor,87,30,0.86,High
2025-12-14,Hyderabad,402,21,High,35.2,37.0,45,0.0,209,Poor,93,18,0.75,High
2025-12-14,Lucknow,345,27,Medium,19.2,20.9,43,0.0,243,Poor,96,0,0.6,Medium
2025-12-14,Shimla,133,51,Low,15.4,17.7,58,0.0,109,Poor,31,0,0.31,Low
2025-12-15,Delhi,524,10,High,36.2,38.6,60,0.0,272,Poor,121,19,0.84,High
2025-12-15,Bangalore,283,34,Medium,17.8,20.4,64,0.0,174,Poor,61,0,0.5,Medium
2025-12-15,Mumbai,541,10,High,30.6,32.6,49,7.4,267,Poor,117,0,0.8,High
2025-12-15,Chennai,205,43,Medium,27.8,30.7,73,0.0,196,Poor,85,0,0.6,Medium
2025-12-15,Ahmedabad,228,40,Medium,30.6,33.0,60,0.0,183,Poor,50,1,0.6,Medium
2025-12-15,Hyderabad,312,31,Medium,28.5,31.0,62,18.7,169,Poor,52,0,0.57,Medium
2025-12-15,Lucknow,179,46,Medium,38.2,39.8,39,0.0,204,Poor,63,29,0.68,Medium
2025-12-15,Shimla,180,45,Medium,13.1,15.4,58,0.0,118,Poor,37,0,0.39,Low
2025-12-16,Delhi,355,26,High,14.9,16.3,36,0.0,251,Poor,86,0,0.67,Medium
2025-12-16,Bangalore,286,34,Medium,32.3,34.7,61,0.0,146,Poor,44,4,0.56,Medium
2025-12-16,Mumbai,281,34,Medium,29.1,32.2,77,0.0,197,Poor,89,0,0.61,Medium
2025-12-16,Chennai,535,10,High,25.7,27.4,42,0.0,247,Poor,77,0,0.74,High
2025-12-16,Ahmedabad,268,36,Medium,36.8,39.4,64,0.0,207,Poor,75,10,0.67,Medium
2025-12-16,Hyderabad,220,41,Medium,41.2,43.6,60,0.0,150,Poor,59,28,0.62,Medium
2025-12-16,Lucknow,202,43,Medium,30.0,33.1,77,0.0,199,Poor,79,0,0.62,Medium
2025-12-16,Shimla,162,47,Medium,15.2,16.8,41,0.0,110,Poor,53,0,0.4,Medium
2025-12-17,Delhi,225,40,Medium,13.8,15.2,36,10.6,212,Poor,85,0,0.52,Medium
2025-12-17,Bangalore,391,22,High,16.1,19.5,84,0.0,181,Poor,69,0,0.59,Medium
2025-12-17,Mumbai,553,10,High,24.5,26.9,60,3.7,241,Poor,96,0,0.72,High
2025-12-17,Chennai,440,17,High,27.8,29.2,34,16.1,231,Poor,112,0,0.73,High
2025-12-17,Ahmedabad,417,19,High,25.4,27.0,41,12.9,245,Poor,88,0,0.74,High
2025-12-17,Hyderabad,460,14,High,21.0,23.0,51,0.0,243,Poor,79,0,0.7,High
2025-12-17,Lucknow,169,47,Medium,32.5,34.5,51,0.0,184,Poor,55,7,0.61,Medium
2025-12-17,Shimla,176,46,Medium,8.8,12.0,80,0.0,94,Moderate,32,0,0.33,Low
2025-12-18,Delhi,417,19,High,22.1,24.5,61,15.9,273,Poor,106,0,0.75,High
2025-12-18,Bangalore,251,38,Medium,25.3,27.5,54,12.0,142,Poor,51,0,0.51,Medium
2025-12-18,Mumbai,401,21,High,27.6,31.0,84,2.9,217,Poor,56,0,0.71,High
2025-12-18,Chennai,284,34,Medium,37.1,40.3,81,16.3,216,Poor,97,19,0.69,Medium
2025-12-18,Ahmedabad,212,42,Medium,37.3,40.2,72,15.9,208,Poor,89,24,0.68,Medium
2025-12-18,Hyderabad,187,45,Medium,30.8,32.4,40,0.0,173,Poor,56,2,0.59,Medium
2025-12-18,Lucknow,380,23,High,26.4,27.6,31,0.0,251,Poor,107,0,0.75,High
2025-12-18,Shimla,193,44,Medium,19.1,21.4,57,8.2,123,Poor,56,0,0.44,Medium
2025-12-19,Delhi,426,18,High,22.8,24.0,30,0.0,262,Poor,74,0,0.74,High
2025-12-19,Bangalore,260,37,Medium,24.4,26.8,60,0.0,169,Poor,68,0,0.54,Medium
2025-12-19,Mumbai,440,17,High,23.6,25.1,37,0.0,223,Poor,93,0,0.69,Medium
2025-12-19,Chennai,360,25,High,28.4,31.6,80,0.0,223,Poor,64,0,0.73,High
2025-12-19,Ahmedabad,312,31,Medium,40.4,42.1,42,0.0,222,Poor,65,27,0.72,High
2025-12-19,Hyderabad,327,29,Medium,26.9,29.8,73,0.0,184,Poor,68,0,0.57,Medium
2025-12-19,Lucknow,391,22,High,38.0,41.1,77,0.0,267,Poor,125,22,0.85,High
2025-12-19,Shimla,104,54,Low,11.6,12.8,30,3.7,99,Moderate,32,0,0.27,Low
2025-12-20,Delhi,404,21,High,34.3,35.6,32,0.0,268,Poor,131,14,0.83,High
2025-12-20,Bangalore,411,20,High,30.0,32.2,56,10.5,207,Poor,59,0,0.72,High
2025-12-20,Mumbai,580,10,High,36.9,39.5,64,0.0,245,Poor,67,15,0.81,High
2025-12-20,Chennai,483,12,High,40.2,42.9,67,0.0,252,Poor,79,37,0.84,High
2025-12-20,Ahmedabad,241,39,Medium,25.1,27.0,47,0.0,216,Poor,100,0,0.61,Medium
2025-12-20,Hyderabad,182,45,Medium,38.1,40.5,61,0.0,149,Poor,50,12,0.6,Medium
2025-12-20,Lucknow,215,42,Medium,31.8,33.6,45,4.4,204,Poor,98,4,0.63,Medium
2025-12-20,Shimla,174,46,Medium,7.0,9.3,57,0.0,103,Poor,41,0,0.33,Low
2025-12-21,Delhi,460,14,High,22.5,24.6,52,7.2,285,Poor,97,0,0.77,High
2025-12-21,Bangalore,244,38,Medium,33.3,34.8,38,0.0,163,Poor,78,6,0.59,Medium
2025-12-21,Mumbai,355,26,High,28.0,30.8,71,0.0,192,Poor,51,0,0.68,Medium
2025-12-21,Chennai,513,10,High,30.0,32.4,60,0.0,265,Poor,102,0,0.79,High
2025-12-21,Ahmedabad,348,27,Medium,20.8,23.3,62,0.7,237,Poor,86,0,0.6,Medium
2025-12-21,Hyderabad,444,16,High,35.1,36.3,30,0.0,208,Poor,66,13,0.75,High
2025-12-21,Lucknow,346,27,Medium,16.5,18.0,37,11.6,220,Poor,76,0,0.55,Medium
2025-12-21,Shimla,83,56,Low,13.4,16.7,83,0.0,98,Moderate,46,0,0.28,Low
2025-12-22,Delhi,590,10,High,30.1,32.3,56,7.4,311,Poor,104,0,0.84,High
2025-12-22,Bangalore,362,25,High,21.2,23.1,48,3.6,176,Poor,72,0,0.62,Medium
2025-12-22,Mumbai,272,35,Medium,33.1,36.3,80,0.6,184,Poor,47,11,0.62,Medium
2025-12-22,Chennai,284,34,Medium,28.0,29.4,34,16.2,197,Poor,58,0,0.6,Medium
2025-12-22,Ahmedabad,383,23,High,30.6,32.8,56,0.0,254,Poor,91,2,0.78,High
2025-12-22,Hyderabad,373,24,High,26.5,29.3,70,8.6,213,Poor,76,0,0.7,High
2025-12-22,Lucknow,172,46,Medium,39.8,43.2,85,0.0,210,Poor,62,26,0.7,High
2025-12-22,Shimla,179,46,Medium,10.1,13.3,79,19.7,112,Poor,42,0,0.37,Low
2025-12-23,Delhi,533,10,High,35.5,38.7,81,0.0,289,Poor,93,19,0.86,High
2025-12-23,Bangalore,421,19,High,33.0,34.4,34,0.0,199,Poor,90,11,0.73,High
2025-12-23,Mumbai,552,10,High,32.4,34.4,50,18.5,263,Poor,122,9,0.81,High
2025-12-23,Chennai,512,10,High,33.0,36.4,84,0.0,244,Poor,87,11,0.79,High
2025-12-23,Ahmedabad,377,24,High,31.1,33.6,63,8.1,220,Poor,94,2,0.74,High
2025-12-23,Hyderabad,252,37,Medium,39.5,40.9,36,0.0,193,Poor,85,33,0.67,Medium
2025-12-23,Lucknow,173,46,Medium,25.6,27.2,40,12.6,194,Poor,57,0,0.58,Medium
2025-12-23,Shimla,191,44,Medium,16.0,17.2,31,19.3,123,Poor,43,0,0.42,Medium
2025-12-24,Delhi,552,10,High,23.5,24.7,30,0.0,300,Poor,95,0,0.8,High
2025-12-24,Bangalore,161,48,Medium,27.4,30.1,68,16.5,136,Poor,47,0,0.51,Medium
2025-12-24,Mumbai,554,10,High,34.0,36.1,52,3.3,253,Poor,83,7,0.8,High
2025-12-24,Chennai,351,26,High,26.0,29.3,83,0.0,206,Poor,63,0,0.69,Medium
2025-12-24,Ahmedabad,189,44,Medium,38.8,41.9,78,0.0,189,Poor,75,29,0.66,Medium
2025-12-24,Hyderabad,401,21,High,26.8,29.2,59,14.9,213,Poor,86,0,0.7,High
2025-12-24,Lucknow,212,42,Medium,13.6,16.0,61,3.6,192,Poor,53,0,0.5,Medium
2025-12-24,Shimla,65,58,Low,15.3,18.3,76,0.0,95,Moderate,39,0,0.29,Low
2025-12-25,Delhi,250,38,Medium,21.8,23.8,50,0.0,203,Poor,70,0,0.57,Medium
